Date,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2019-11-11 13:18:42,"Midday Workout","Bench Press (Dumbbell)",3,35.0,15,0,0,,,
2019-11-11 13:18:42,"Midday Workout","Bent Over One Arm Row (Dumbbell)",1,35.0,12,0,0,"",,
2019-11-11 13:18:42,"Midday Workout","Bent Over One Arm Row (Dumbbell)",2,35.0,12,0,0,,,
2019-11-11 13:18:42,"Midday Workout","Bent Over One Arm Row (Dumbbell)",3,35.0,12,0,0,,,
2019-11-11 13:18:42,"Midday Workout","Waiters Carry",1,35.0,1,0,0,"",,
2019-11-11 13:18:42,"Midday Workout","Waiters Carry",2,35.0,1,0,0,,,
2019-11-11 13:18:42,"Midday Workout","Waiters Carry",3,35.0,1,0,0,,,
2019-11-11 13:18:42,"Midday Workout","Single Arm Dumbbell Press",1,35.0,10,0,0,"",,
2019-11-11 13:18:42,"Midday Workout","Single Arm Dumbbell Press",2,35.0,10,0,0,,,
2019-11-11 13:18:42,"Midday Workout","Single Arm Dumbbell Press",3,35.0,10,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Squat (Barbell)",1,90.0,5,0,0,"","",
2019-11-13 13:41:45,"Midday Workout","Squat (Barbell)",2,115.0,5,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Squat (Barbell)",3,135.0,3,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Squat (Barbell)",4,155.0,5,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Squat (Barbell)",5,180.0,3,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Squat (Barbell)",6,200.0,3,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Bulgarian Split Squat",1,0.0,10,0,0,"",,
2019-11-13 13:41:45,"Midday Workout","Bulgarian Split Squat",2,0.0,10,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Bulgarian Split Squat",3,0.0,10,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Reverse Crunch",1,0.0,12,0,0,"",,
2019-11-13 13:41:45,"Midday Workout","Reverse Crunch",2,0.0,12,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Reverse Crunch",3,0.0,12,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Cossack Squat",1,0.0,10,0,0,"",,
2019-11-13 13:41:45,"Midday Workout","Cossack Squat",2,10.0,10,0,0,,,
2019-11-13 13:41:45,"Midday Workout","Cossack Squat",3,10.0,10,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Bench Press (Barbell)",1,74.99999999999999,5,0,0,"","",
2019-11-18 13:24:29,"Midday Workout","Bench Press (Barbell)",2,90.0,5,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Bench Press (Barbell)",3,110.0,3,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Bench Press (Barbell)",4,125.0,3,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Bench Press (Barbell)",5,145.0,3,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Bench Press (Barbell)",6,160.0,10,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Pull Up",1,0.0,7,0,0,"",,
2019-11-18 13:24:29,"Midday Workout","Pull Up",2,0.0,6,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Pull Up",3,0.0,6,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Pull Up",4,0.0,6,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Pull Up",5,0.0,6,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Pull Up",6,0.0,6,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Band Pullaparts",1,0,20,0,0,"",,
2019-11-18 13:24:29,"Midday Workout","Band Pullaparts",2,0,20,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Band Pullaparts",3,0,20,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Band Pullaparts",4,0,20,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Band Pullaparts",5,0,20,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Band Pullaparts",6,0,20,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Overhead Press (Dumbbell)",1,20.0,15,0,0,"",,
2019-11-18 13:24:29,"Midday Workout","Overhead Press (Dumbbell)",2,20.0,10,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Overhead Press (Dumbbell)",3,20.0,10,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Bent Over One Arm Row (Dumbbell)",1,40.0,12,0,0,"",,
2019-11-18 13:24:29,"Midday Workout","Bent Over One Arm Row (Dumbbell)",2,40.0,12,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Bent Over One Arm Row (Dumbbell)",3,40.0,12,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Lateral Raise (Dumbbell)",1,5.0,20,0,0,"",,
2019-11-18 13:24:29,"Midday Workout","Lateral Raise (Dumbbell)",2,10.0,10,0,0,,,
2019-11-18 13:24:29,"Midday Workout","Lateral Raise (Dumbbell)",3,10.0,10,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Deadlift (Barbell)",1,125.0,5,0,0,"","",
2019-11-20 13:41:52,"Midday Workout","Deadlift (Barbell)",2,155.0,5,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Deadlift (Barbell)",3,185.00000000000003,3,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Deadlift (Barbell)",4,215.0,3,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Deadlift (Barbell)",5,245.00000000000003,3,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Deadlift (Barbell)",6,280.0,3,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Reverse Crunch",1,0.0,10,0,0,"",,
2019-11-20 13:41:52,"Midday Workout","Reverse Crunch",2,0.0,10,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Reverse Crunch",3,0.0,10,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Reverse Crunch",4,0.0,10,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Reverse Crunch",5,0.0,10,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Reverse Crunch",6,0.0,10,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Single Leg Glute Bridge",1,0,12,0,0,"",,
2019-11-20 13:41:52,"Midday Workout","Single Leg Glute Bridge",2,0,12,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Single Leg Glute Bridge",3,0,12,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Single Leg Glute Bridge",4,0,12,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Single Leg Glute Bridge",5,0,12,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Stir The Pots",1,0,7,0,0,"",,
2019-11-20 13:41:52,"Midday Workout","Stir The Pots",2,0,7,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Stir The Pots",3,0,7,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Stir The Pots",4,0,7,0,0,,,
2019-11-20 13:41:52,"Midday Workout","Stir The Pots",5,0,7,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Overhead Press (Barbell)",1,50.0,5,0,0,"","",
2019-11-22 13:10:53,"Midday Workout","Overhead Press (Barbell)",2,60.0,5,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Overhead Press (Barbell)",3,74.99999999999999,3,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Overhead Press (Barbell)",4,90.0,5,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Overhead Press (Barbell)",5,100.0,3,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Overhead Press (Barbell)",6,115.0,6,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Wide Pull Up",1,0.0,6,0,0,"",,
2019-11-22 13:10:53,"Midday Workout","Wide Pull Up",2,0.0,6,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Wide Pull Up",3,0.0,5,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Wide Pull Up",4,0.0,5,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Wide Pull Up",5,0.0,5,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Wide Pull Up",6,0.0,5,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Bench Press (Dumbbell)",1,40.0,10,0,0,"",,
2019-11-22 13:10:53,"Midday Workout","Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Bench Press (Dumbbell)",3,40.0,10,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Bench Press (Dumbbell)",4,40.0,10,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Bench Press (Dumbbell)",5,40.0,10,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Bent Over One Arm Row (Dumbbell)",1,40.0,12,0,0,"",,
2019-11-22 13:10:53,"Midday Workout","Bent Over One Arm Row (Dumbbell)",2,40.0,12,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Bent Over One Arm Row (Dumbbell)",3,40.0,12,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Bent Over One Arm Row (Dumbbell)",4,40.0,12,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Bent Over One Arm Row (Dumbbell)",5,40.0,12,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Triceps Extension (Dumbbell)",1,35.0,10,0,0,"",,
2019-11-22 13:10:53,"Midday Workout","Triceps Extension (Dumbbell)",2,35.0,10,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Triceps Extension (Dumbbell)",3,35.0,10,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Triceps Extension (Dumbbell)",4,35.0,10,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Triceps Extension (Dumbbell)",5,35.0,10,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Face Pull (Cable)",1,10.0,20,0,0,"",,
2019-11-22 13:10:53,"Midday Workout","Face Pull (Cable)",2,10.0,20,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Face Pull (Cable)",3,10.0,20,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Band Tri Pulldown",1,0,20,0,0,"",,
2019-11-22 13:10:53,"Midday Workout","Band Tri Pulldown",2,0,20,0,0,,,
2019-11-22 13:10:53,"Midday Workout","Band Tri Pulldown",3,0,20,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Squat (Barbell)",1,90.0,5,0,0,"","",
2019-11-24 13:06:52,"Midday Workout","Squat (Barbell)",2,115.0,5,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Squat (Barbell)",3,135.0,3,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Squat (Barbell)",4,170.0,5,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Squat (Barbell)",5,190.0,3,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Squat (Barbell)",6,210.0,3,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Hanging Leg Raise",1,0,5,0,0,"",,
2019-11-24 13:06:52,"Midday Workout","Hanging Leg Raise",2,0,5,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Hanging Leg Raise",3,0,5,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Hanging Leg Raise",4,0,5,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Hanging Leg Raise",5,0,5,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Hanging Leg Raise",6,0,5,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Bulgarian Split Squat",1,0.0,10,0,0,"",,
2019-11-24 13:06:52,"Midday Workout","Bulgarian Split Squat",2,0.0,10,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Bulgarian Split Squat",3,0.0,10,0,0,,,
2019-11-24 13:06:52,"Midday Workout","Stomach Vacuums",1,0,0,0,30,"",,
2019-11-24 13:06:52,"Midday Workout","Stomach Vacuums",2,0,0,0,30,,,
2019-11-26 08:35:48,"Morning Workout","Bench Press (Barbell)",1,74.99999999999999,5,0,0,"","",
2019-11-26 08:35:48,"Morning Workout","Bench Press (Barbell)",2,90.0,5,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Bench Press (Barbell)",3,110.0,3,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Bench Press (Barbell)",4,135.0,5,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Bench Press (Barbell)",5,149.99999999999997,3,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Bench Press (Barbell)",6,170.0,5,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Pull Up",1,0.0,6,0,0,"",,
2019-11-26 08:35:48,"Morning Workout","Pull Up",2,0.0,6,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Pull Up",3,0.0,3,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Pull Up",4,0.0,6,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Pull Up",5,0.0,6,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Pull Up",6,0.0,6,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Incline Bench Press (Dumbbell)",1,30.0,10,0,0,"",,
2019-11-26 08:35:48,"Morning Workout","Incline Bench Press (Dumbbell)",2,30.0,12,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Incline Bench Press (Dumbbell)",3,35.0,10,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Incline Bench Press (Dumbbell)",4,35.0,10,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Incline Bench Press (Dumbbell)",5,35.0,10,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Bent Over One Arm Row (Dumbbell)",1,40.0,12,0,0,"",,
2019-11-26 08:35:48,"Morning Workout","Bent Over One Arm Row (Dumbbell)",2,40.0,12,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Bent Over One Arm Row (Dumbbell)",3,40.0,15,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Bent Over One Arm Row (Dumbbell)",4,40.0,15,0,0,,,
2019-11-26 08:35:48,"Morning Workout","Bent Over One Arm Row (Dumbbell)",5,40.0,15,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Deadlift (Barbell)",1,125.0,5,0,0,"","",
2019-11-27 13:10:58,"Midday Workout","Deadlift (Barbell)",2,155.0,5,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Deadlift (Barbell)",3,185.00000000000003,3,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Deadlift (Barbell)",4,230.0,5,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Deadlift (Barbell)",5,265.0,3,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Deadlift (Barbell)",6,315.0,3,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Hanging Leg Raise",1,0,5,0,0,"",,
2019-11-27 13:10:58,"Midday Workout","Hanging Leg Raise",2,0,5,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Hanging Leg Raise",3,0,5,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Hanging Leg Raise",4,0,5,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Hanging Leg Raise",5,0,5,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Hanging Leg Raise",6,0,5,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Suitcase Deadlift",1,30.0,10,0,0,"",,
2019-11-27 13:10:58,"Midday Workout","Suitcase Deadlift",2,30.0,10,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Suitcase Deadlift",3,30.0,10,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Reverse Landmine",1,45.0,5,0,0,"",,
2019-11-27 13:10:58,"Midday Workout","Reverse Landmine",2,45.0,10,0,0,,,
2019-11-27 13:10:58,"Midday Workout","Reverse Landmine",3,45.0,10,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Z-Press",1,65.0,10,0,0,"Fat grips","",
2019-11-28 11:07:42,"Morning Workout","Z-Press",2,65.0,10,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Z-Press",3,65.0,10,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Z-Press",4,65.0,10,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Z-Press",5,65.0,10,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Wide Pull Up",1,0.0,5,0,0,"",,
2019-11-28 11:07:42,"Morning Workout","Wide Pull Up",2,0.0,5,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Wide Pull Up",3,0.0,5,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Wide Pull Up",4,0.0,5,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Wide Pull Up",5,0.0,5,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Band Pullaparts",1,0,20,0,0,"",,
2019-11-28 11:07:42,"Morning Workout","Band Pullaparts",2,0,20,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Band Pullaparts",3,0,20,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Chest Fly (Cable)",1,7.5,15,0,0,"",,
2019-11-28 11:07:42,"Morning Workout","Chest Fly (Cable)",2,10.0,20,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Chest Fly (Cable)",3,10.0,20,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Chest Fly (Cable)",4,10.0,20,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Bent Over Row (Barbell)",1,85.0,15,0,0,"",,
2019-11-28 11:07:42,"Morning Workout","Bent Over Row (Barbell)",2,85.0,15,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Bent Over Row (Barbell)",3,85.0,15,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Bent Over Row (Barbell)",4,85.0,15,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Shrug (Barbell)",1,85.0,15,0,0,"",,
2019-11-28 11:07:42,"Morning Workout","Shrug (Barbell)",2,85.0,15,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Shrug (Dumbbell)",1,50.0,15,0,0,"",,
2019-11-28 11:07:42,"Morning Workout","Shrug (Dumbbell)",2,50.0,15,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Shrug (Dumbbell)",3,50.0,15,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Shrug (Dumbbell)",4,30.0,25,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Ez Bar Curl",1,20.0,12,0,0,"",,
2019-11-28 11:07:42,"Morning Workout","Ez Bar Curl",2,20.0,12,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Ez Bar Curl",3,20.0,12,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Dumbbell Tricep Extension",1,35.0,12,0,0,"",,
2019-11-28 11:07:42,"Morning Workout","Dumbbell Tricep Extension",2,35.0,15,0,0,,,
2019-11-28 11:07:42,"Morning Workout","Dumbbell Tricep Extension",3,35.0,15,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",1,45.0,10,0,0,"","",
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",2,85.0,5,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",3,115.0,5,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",4,135.0,3,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",5,155.0,5,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",6,115.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",7,115.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",8,115.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",9,115.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bench Press (Barbell)",10,115.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Band Pullaparts",1,0,20,0,0,"",,
2019-12-04 12:57:47,"Midday Workout","Band Pullaparts",2,0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Band Pullaparts",3,0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Band Pullaparts",4,0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Band Pullaparts",5,0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Pull Up",1,0.0,7,0,0,"",,
2019-12-04 12:57:47,"Midday Workout","Pull Up",2,0.0,7,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Pull Up",3,0.0,7,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Pull Up",4,0.0,6,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Pull Up",5,0.0,5,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Pull Up",6,0.0,5,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Face Pull (Cable)",1,20.0,15,0,0,"",,
2019-12-04 12:57:47,"Midday Workout","Face Pull (Cable)",2,10.0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Face Pull (Cable)",3,10.0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Face Pull (Cable)",4,10.0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Face Pull (Cable)",5,10.0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bent Over One Arm Row (Dumbbell)",1,50.0,10,0,0,"",,
2019-12-04 12:57:47,"Midday Workout","Bent Over One Arm Row (Dumbbell)",2,50.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bent Over One Arm Row (Dumbbell)",3,50.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bent Over One Arm Row (Dumbbell)",4,50.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Bent Over One Arm Row (Dumbbell)",5,50.0,10,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Band Tri Pulldown",1,0,20,0,0,"",,
2019-12-04 12:57:47,"Midday Workout","Band Tri Pulldown",2,0,20,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Band Tri Pulldown",3,0,25,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Band Tri Pulldown",4,0,25,0,0,,,
2019-12-04 12:57:47,"Midday Workout","Band Tri Pulldown",5,0,25,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Squat (Barbell)",1,45.0,5,0,0,"","",
2019-12-08 12:25:25,"Midday Workout","Squat (Barbell)",2,95.0,5,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Squat (Barbell)",3,135.0,3,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Squat (Barbell)",4,175.0,3,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Squat (Barbell)",5,195.0,5,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Squat (Barbell)",6,120.0,10,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Squat (Barbell)",7,120.0,10,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Squat (Barbell)",8,120.0,10,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Ab Wheel",1,0,10,0,0,"",,
2019-12-08 12:25:25,"Midday Workout","Ab Wheel",2,0,10,0,0,,,
2019-12-08 12:25:25,"Midday Workout","Ab Wheel",3,0,10,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bench Press (Dumbbell)",1,25.0,10,0,0,"","",
2019-12-16 13:06:00,"Midday Workout","Bench Press (Dumbbell)",2,35.0,10,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bench Press (Dumbbell)",3,35.0,15,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bench Press (Dumbbell)",4,35.0,15,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bench Press (Dumbbell)",5,35.0,15,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bench Press (Dumbbell)",6,35.0,15,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Band Pullaparts",1,0,20,0,0,"",,
2019-12-16 13:06:00,"Midday Workout","Band Pullaparts",2,0,20,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Band Pullaparts",3,0,20,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Band Pullaparts",4,0,20,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Band Pullaparts",5,0,20,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Band Pullaparts",6,0,20,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bent Over One Arm Row (Dumbbell)",1,45.0,15,0,0,"",,
2019-12-16 13:06:00,"Midday Workout","Bent Over One Arm Row (Dumbbell)",2,45.0,15,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bent Over One Arm Row (Dumbbell)",3,45.0,15,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bent Over One Arm Row (Dumbbell)",4,45.0,15,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Bent Over One Arm Row (Dumbbell)",5,45.0,15,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Dumbbell Tricep Extension",1,35.0,10,0,0,"",,
2019-12-16 13:06:00,"Midday Workout","Dumbbell Tricep Extension",2,40.0,10,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Dumbbell Tricep Extension",3,40.0,10,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Dumbbell Tricep Extension",4,40.0,10,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Dumbbell Tricep Extension",5,40.0,10,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Lateral Raise (Dumbbell)",1,5.0,25,0,0,"",,
2019-12-16 13:06:00,"Midday Workout","Lateral Raise (Dumbbell)",2,5.0,20,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Lateral Raise (Dumbbell)",3,5.0,23,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Shoulder Big 3 - Rear Flys",1,0,30,0,0,"",,
2019-12-16 13:06:00,"Midday Workout","Shoulder Big 3 - Rear Flys",2,0,30,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Shoulder Big 3 - Rear Flys",3,0,30,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Shoulder Big 3 - Flys",1,0,15,0,0,"",,
2019-12-16 13:06:00,"Midday Workout","Shoulder Big 3 - Flys",2,0,13,0,0,,,
2019-12-16 13:06:00,"Midday Workout","Shoulder Big 3 - Flys",3,0,12,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",1,90.0,5,0,0,"","",
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",2,110.0,5,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",3,135.0,3,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",4,145.0,5,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",5,165.0,5,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",6,190.0,5,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",7,100.0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",8,100.0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",9,100.0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",10,100.0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Squat (Barbell)",11,100.0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Ab Wheel",1,0,10,0,0,"",,
2019-12-17 07:24:58,"Early Morning Workout","Ab Wheel",2,0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Ab Wheel",3,0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Ab Wheel",4,0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Ab Wheel",5,0,10,0,0,,,
2019-12-17 07:24:58,"Early Morning Workout","Single Leg Glute Bridge",1,0,10,0,0,"",,
